offense_id,occur_date,occur_day,occur_time,beat,zone,ibr_code,uc2_literal,neighborhood,npu,lat,long
212170659,2021-08-03,Tuesday,18:00:00,212,2,23H,Larceny Non Vehicle,Lindridge/Martin Manor,F,33.818028,-84.350833
212170736,2021-08-04,Wednesday,21:51:00,614,6,23F,Larceny From Vehicle,Midtown,E,33.779855,-84.367635
212170752,2021-07-18,Sunday,12:00:00,208,2,23C,Larceny Non Vehicle,Buckhead Forest,B,33.84564,-84.37462
212170848,2021-08-05,Thursday,11:31:00,509,5,23C,Larceny Non Vehicle,Downtown,M,33.760439,-84.387024
212170872,2021-08-05,Thursday,12:01:00,108,1,120,Robbery,NA,I,33.750742,-84.448124000000007
212170907,2021-08-05,Thursday,12:17:00,311,3,240,Auto Theft,Hammond Park,X,33.674818,-84.408077
212170987,2021-08-05,Thursday,00:00:00,409,4,23F,Larceny From Vehicle,Southwest,R,33.699007,-84.497362
212171028,2021-08-05,Thursday,13:24:00,411,4,23G,Larceny From Vehicle,Greenbriar,R,33.681152,-84.494898
212171046,2021-08-05,Thursday,00:00:00,505,5,23D,Larceny Non Vehicle,Midtown,E,33.77741,-84.390104
212171081,2021-08-05,Thursday,14:00:00,210,2,23C,Larceny Non Vehicle,Lenox,B,33.852101,-84.360202
212171095,2021-08-05,Thursday,14:08:00,402,4,240,Auto Theft,West End,T,33.736617,-84.432302
212171141,2021-08-04,Wednesday,10:30:00,604,6,23F,Larceny From Vehicle,Sweet Auburn,M,33.759317,-84.374433
212171153,2021-08-05,Thursday,14:44:00,414,4,23H,Larceny Non Vehicle,Princeton Lakes,P,33.65687,-84.509084
212171215,2021-08-05,Thursday,12:00:00,311,3,220,Burglary,Hammond Park,X,33.679217,-84.40605
212171217,2021-08-05,Thursday,14:20:00,208,2,23C,Larceny Non Vehicle,North Buckhead,B,33.853069,-84.362601
212171224,2021-07-12,Monday,12:00:00,601,6,23D,Larceny Non Vehicle,Virginia Highland,F,33.776402,-84.364863
212171238,2021-08-05,Thursday,18:35:00,206,2,23H,Larceny Non Vehicle,Buckhead Village,B,33.839897,-84.370071
212171254,2021-08-05,Thursday,14:00:00,414,4,23F,Larceny From Vehicle,Princeton Lakes,P,33.655083,-84.508828
212171266,2021-08-05,Thursday,14:40:00,302,3,240,Auto Theft,Pittsburgh,V,33.733851,-84.407307
212171268,2021-08-05,Thursday,15:15:00,308,3,09A,Homicide,Leila Valley,Z,33.693219,-84.360121
212171431,2021-08-05,Thursday,16:50:00,310,3,23F,Larceny From Vehicle,Lakewood,Z,33.69188,-84.37888
212171491,2021-08-05,Thursday,17:00:00,207,2,220,Burglary,NA,E,33.810405,-84.390955
212171495,2021-08-05,Thursday,16:04:00,411,4,23F,Larceny From Vehicle,Greenbriar,R,33.688452,-84.493282
212171519,2021-08-03,Tuesday,15:00:00,612,6,23F,Larceny From Vehicle,East Atlanta,W,33.738434,-84.337432
212171558,2021-08-05,Thursday,00:00:00,505,5,23H,Larceny Non Vehicle,Midtown,E,33.778878,-84.382811
212171613,2021-08-05,Thursday,14:00:00,602,6,23G,Larceny From Vehicle,Inman Park,N,33.766379,-84.349894
212171681,2021-08-05,Thursday,18:30:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.780713,-84.385858
212171700,2021-08-05,Thursday,18:57:00,305,3,23H,Larceny Non Vehicle,Chosewood Park,Y,33.71439,-84.368908
212171749,2021-08-05,Thursday,17:00:00,501,5,23H,Larceny Non Vehicle,Atlantic Station,E,33.792836,-84.39793
212171892,2021-08-05,Thursday,20:10:00,207,2,23F,Larceny From Vehicle,Ardmore,E,33.804438,-84.393824
212171893,2021-08-05,Thursday,21:30:00,408,4,23H,Larceny Non Vehicle,NA,R,33.70842,-84.442813
212171906,2021-08-05,Thursday,20:31:00,509,5,23C,Larceny Non Vehicle,Downtown,M,33.760493,-84.386994
212171925,2021-08-05,Thursday,20:47:00,410,4,13A,Agg Assault,Campbellton Road,R,33.701593,-84.465953
212171993,2021-08-05,Thursday,21:00:00,411,4,13A,Agg Assault,Greenbriar,R,33.684707,-84.490358
212172091,2021-08-05,Thursday,22:00:00,312,3,220,Burglary,Rosedale Heights,Z,33.679518,-84.376212
212172167,2021-08-05,Thursday,22:00:00,111,1,220,Burglary,NA,I,33.754857,-84.491003
212172182,2021-08-05,Thursday,22:00:00,612,6,23F,Larceny From Vehicle,East Atlanta,W,33.741119,-84.34494
212180072,2021-08-06,Friday,00:44:00,106,1,13A,Agg Assault,Bankhead,K,33.763781,-84.425651
212180101,2021-08-05,Thursday,21:30:00,510,5,23F,Larceny From Vehicle,Downtown,M,33.758353,-84.387101
212180136,2021-08-05,Thursday,23:30:00,206,2,23F,Larceny From Vehicle,Buckhead Village,B,33.837334,-84.377113
212180141,2021-08-05,Thursday,22:00:00,507,5,120,Robbery,Castleberry Hill,M,33.745866,-84.403827
212180162,2021-08-06,Friday,01:33:00,101,1,23F,Larceny From Vehicle,Atlanta University Center,T,33.754268,-84.405785
212180229,2021-08-06,Friday,03:29:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.785466,-84.383845
212180232,2021-08-06,Friday,02:21:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.76221,-84.38416
212180248,2021-08-05,Thursday,23:00:00,102,1,23F,Larceny From Vehicle,Vine City,L,33.755387,-84.414088
212180250,2021-08-06,Friday,01:40:00,104,1,120,Robbery,Ashview Heights,T,33.752413,-84.417589
212180253,2021-08-06,Friday,02:44:00,507,5,13A,Agg Assault,Downtown,M,33.761548,-84.396471
212180434,2021-08-06,Friday,01:15:00,208,2,23F,Larceny From Vehicle,North Buckhead,B,33.846818,-84.370154
212180444,2021-08-06,Friday,07:15:00,102,1,23C,Larceny Non Vehicle,Vine City,L,33.755037,-84.414571
212180543,2021-08-06,Friday,00:00:00,610,6,220,Burglary,Kirkwood,O,33.749779,-84.316865
212180663,2021-08-03,Tuesday,22:00:00,504,5,23D,Larceny Non Vehicle,Downtown,M,33.765128,-84.388189
212180671,2021-08-06,Friday,09:52:00,205,2,23F,Larceny From Vehicle,Memorial Park,C,33.819515,-84.41573
212180723,2021-08-06,Friday,10:12:00,302,3,23H,Larceny Non Vehicle,Pittsburgh,V,33.730749,-84.406197
212180780,2021-08-06,Friday,10:29:00,505,5,23F,Larceny From Vehicle,Midtown,E,33.777564,-84.384819
212180790,2021-08-05,Thursday,10:00:00,603,6,23F,Larceny From Vehicle,Old Fourth Ward,M,33.770598,-84.380337
212180820,2021-07-31,Saturday,05:00:00,208,2,23H,Larceny Non Vehicle,North Buckhead,B,33.850405,-84.363363
212180853,2021-08-06,Friday,08:00:00,512,5,23H,Larceny Non Vehicle,Downtown,M,33.748913,-84.394771
212180880,2021-08-06,Friday,11:34:00,411,4,23G,Larceny From Vehicle,Greenbriar,R,33.684068,-84.491271
212180914,2021-08-04,Wednesday,17:30:00,502,5,23F,Larceny From Vehicle,Midtown,E,33.789493,-84.389943
212180924,2021-08-03,Tuesday,22:00:00,210,2,13A,Agg Assault,Lenox,B,33.84811,-84.359514
212180970,2021-08-06,Friday,11:30:00,402,4,23F,Larceny From Vehicle,West End,T,33.738005,-84.424515
212181025,2021-08-06,Friday,14:06:00,507,5,23F,Larceny From Vehicle,Castleberry Hill,M,33.75188,-84.398767
212181037,2021-08-06,Friday,10:00:00,601,6,23F,Larceny From Vehicle,Virginia Highland,F,33.787877,-84.369043
212181041,2021-08-05,Thursday,20:00:00,507,5,23F,Larceny From Vehicle,Castleberry Hill,M,33.7508,-84.40291
212181079,2021-07-30,Friday,07:00:00,406,4,23H,Larceny Non Vehicle,NA,I,33.74979,-84.495866
212181109,2021-08-03,Tuesday,11:45:00,501,5,13A,Agg Assault,Atlantic Station,E,33.790317,-84.3995
212181128,2021-08-05,Thursday,22:00:00,101,1,23F,Larceny From Vehicle,Atlanta University Center,T,33.748872,-84.406737
212181160,2021-08-06,Friday,12:00:00,103,1,23F,Larceny From Vehicle,Blandtown,D,33.78966,-84.425537
212181169,2021-08-06,Friday,00:00:00,501,5,23F,Larceny From Vehicle,Home Park,E,33.782234,-84.408225
212181211,2021-08-06,Friday,13:34:00,205,2,23F,Larceny From Vehicle,NA,C,33.814049,-84.405875
212181261,2021-08-05,Thursday,18:25:00,505,5,240,Auto Theft,Midtown,E,33.778433,-84.385473
212181279,2021-07-27,Tuesday,14:12:00,512,5,23D,Larceny Non Vehicle,Downtown,M,33.748815,-84.392602
212181309,2021-08-06,Friday,14:30:00,602,6,23F,Larceny From Vehicle,Poncey-Highland,N,33.77369,-84.352619
212181321,2021-08-06,Friday,15:56:00,412,4,23H,Larceny Non Vehicle,Ben Hill Acres,P,33.69034,-84.508049
212181328,2021-08-06,Friday,01:00:00,302,3,23F,Larceny From Vehicle,Pittsburgh,V,33.723589,-84.398238
212181345,2021-08-06,Friday,16:44:00,508,5,240,Auto Theft,Downtown,M,33.760069,-84.391001
212181364,2021-08-06,Friday,15:53:00,309,3,23H,Larceny Non Vehicle,Perkerson,X,33.682743,-84.409012
212181365,2021-08-06,Friday,00:00:00,505,5,23F,Larceny From Vehicle,Midtown,E,33.77491,-84.384644
212181427,2021-08-06,Friday,16:17:00,114,1,120,Robbery,Bankhead/Bolton,H,33.787577,-84.497698
212181438,2021-08-06,Friday,19:42:00,210,2,240,Auto Theft,Lenox,B,33.846709,-84.355824
212181451,2021-08-06,Friday,16:00:00,401,4,23H,Larceny Non Vehicle,West End,T,33.740528,-84.416709
212181524,2021-08-05,Thursday,21:00:00,207,2,240,Auto Theft,Loring Heights,E,33.798155,-84.405885
212181525,2021-08-06,Friday,17:52:00,508,5,23D,Larceny Non Vehicle,Downtown,M,33.757979,-84.389687
212181543,2021-08-01,Sunday,00:00:00,414,4,220,Burglary,NA,P,33.668401,-84.500712
212181570,2021-08-06,Friday,17:00:00,604,6,23H,Larceny Non Vehicle,Old Fourth Ward,M,33.762973,-84.373048
212181594,2021-07-11,Sunday,12:00:00,114,1,220,Burglary,Carroll Heights,H,33.773408,-84.509702
212181620,2021-08-06,Friday,17:45:00,210,2,23C,Larceny Non Vehicle,Lenox,B,33.853248,-84.358321
212181702,2021-08-06,Friday,17:00:00,111,1,23F,Larceny From Vehicle,Adamsville,H,33.760147,-84.505597
212181760,2021-08-06,Friday,18:45:00,206,2,23F,Larceny From Vehicle,Garden Hills,B,33.833875,-84.382468
212181851,2021-08-05,Thursday,23:30:00,204,2,23G,Larceny From Vehicle,Underwood Hills,D,33.802965,-84.415116
212181857,2021-08-06,Friday,19:41:00,509,5,23H,Larceny Non Vehicle,Downtown,M,33.769499,-84.384866
212181858,2021-08-06,Friday,17:00:00,103,1,23F,Larceny From Vehicle,Bolton,D,33.813291,-84.444823
212181955,2021-08-06,Friday,20:00:00,102,1,23C,Larceny Non Vehicle,Vine City,L,33.755387,-84.414088
212181996,2021-08-07,Saturday,16:12:00,507,5,23D,Larceny Non Vehicle,Castleberry Hill,M,33.747176,-84.402339
212182012,2021-08-06,Friday,19:07:00,407,4,220,Burglary,Fairburn Mays,H,33.745822,-84.508445
212182042,2021-08-06,Friday,20:00:00,204,2,23F,Larceny From Vehicle,Bolton,D,33.81083,-84.437014
212182045,2021-08-06,Friday,21:22:00,601,6,220,Burglary,Atkins Park,F,33.775161,-84.352054
212182049,2021-08-06,Friday,21:26:00,207,2,23F,Larceny From Vehicle,Ardmore,E,33.804438,-84.393824
212182050,2021-08-06,Friday,21:20:00,509,5,23H,Larceny Non Vehicle,Downtown,M,33.761981,-84.385602
212182112,2021-08-06,Friday,22:00:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.761582,-84.384955
212182114,2021-08-06,Friday,18:30:00,303,3,220,Burglary,Mechanicsville,V,33.740371,-84.404973
212182169,2021-08-06,Friday,21:30:00,307,3,120,Robbery,Lakewood Heights,Y,33.706272,-84.381493
212182176,2021-08-06,Friday,22:30:00,601,6,23F,Larceny From Vehicle,Virginia Highland,F,33.787052,-84.355936
212182194,2021-08-06,Friday,21:00:00,207,2,23F,Larceny From Vehicle,Berkeley Park,D,33.80083,-84.408358
212182299,2021-08-06,Friday,21:20:00,505,5,23F,Larceny From Vehicle,Midtown,E,33.774961,-84.384704
212190100,2021-08-06,Friday,19:30:00,508,5,23F,Larceny From Vehicle,Downtown,M,33.757892,-84.391922
212190222,2021-08-07,Saturday,01:45:00,206,2,13A,Agg Assault,South Tuxedo Park,B,33.842532,-84.380428
212190261,2021-08-06,Friday,23:15:00,206,2,23F,Larceny From Vehicle,South Tuxedo Park,B,33.840797,-84.382441
212190272,2021-08-07,Saturday,02:20:00,508,5,13A,Agg Assault,Downtown,M,33.759116,-84.388351
212190305,2021-08-07,Saturday,02:46:00,604,6,23F,Larceny From Vehicle,Sweet Auburn,M,33.753944,-84.374828
212190349,2021-08-07,Saturday,00:25:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.782568,-84.38311
212190383,2021-08-07,Saturday,03:30:00,204,2,240,Auto Theft,Underwood Hills,D,33.803416,-84.42655
212190384,2021-08-07,Saturday,03:00:00,613,6,23F,Larceny From Vehicle,Piedmont Heights,F,33.798191,-84.371278
212190387,2021-08-07,Saturday,03:35:00,102,1,23F,Larceny From Vehicle,Vine City,L,33.76226,-84.415348
212190388,2021-08-07,Saturday,03:30:00,110,1,23H,Larceny Non Vehicle,Grove Park,J,33.773277,-84.442248
212190421,2021-08-07,Saturday,04:02:00,410,4,23F,Larceny From Vehicle,Campbellton Road,R,33.705614,-84.458819
212190450,2021-08-07,Saturday,00:00:00,108,1,23F,Larceny From Vehicle,Dixie Hills,J,33.756375,-84.449077
212190552,2021-08-07,Saturday,00:30:00,212,2,240,Auto Theft,Lindridge/Martin Manor,F,33.811572,-84.357439
212190616,2021-08-04,Wednesday,12:00:00,211,2,23F,Larceny From Vehicle,Lindbergh/Morosgo,B,33.82173,-84.371024
212190655,2021-08-06,Friday,05:30:00,614,6,23G,Larceny From Vehicle,Midtown,E,33.779855,-84.367635
212190660,2021-08-06,Friday,22:30:00,510,5,23F,Larceny From Vehicle,Downtown,M,33.756837,-84.384755
212190662,2021-08-07,Saturday,09:30:00,401,4,23F,Larceny From Vehicle,West End,T,33.740166,-84.417842
212190690,2021-08-07,Saturday,09:05:00,403,4,23H,Larceny Non Vehicle,Oakland City,S,33.724717,-84.425512
212190700,2021-08-07,Saturday,10:00:00,302,3,13A,Agg Assault,Pittsburgh,V,33.724956,-84.395946
212190716,2021-08-07,Saturday,10:16:00,410,4,13A,Agg Assault,Campbellton Road,R,33.699447,-84.465786
212190770,2021-08-07,Saturday,10:45:00,409,4,120,Robbery,Southwest,R,33.707258,-84.483671
212190796,2021-08-07,Saturday,05:00:00,614,6,23F,Larceny From Vehicle,Midtown,E,33.77927,-84.370824
212190801,2021-08-07,Saturday,11:22:00,304,3,240,Auto Theft,Summerhill,V,33.736383,-84.386577
212190820,2021-08-06,Friday,23:00:00,603,6,240,Auto Theft,Old Fourth Ward,M,33.76917,-84.364998
212190834,2021-08-07,Saturday,00:00:00,211,2,23C,Larceny Non Vehicle,Lindbergh/Morosgo,B,33.823529,-84.367174
212190844,2021-07-11,Sunday,11:41:00,501,5,23C,Larceny Non Vehicle,Atlantic Station,E,33.793192,-84.39929
212190883,2021-08-07,Saturday,11:40:00,112,1,23C,Larceny Non Vehicle,Collier Heights,I,33.777383,-84.477433
212190891,2021-08-06,Friday,20:45:00,606,6,23F,Larceny From Vehicle,Cabbagetown,N,33.74704,-84.367243
212190922,2021-08-07,Saturday,12:34:00,303,3,23F,Larceny From Vehicle,Pittsburgh,V,33.740228,-84.407417
212190954,2021-08-06,Friday,19:30:00,212,2,23F,Larceny From Vehicle,Lindridge/Martin Manor,F,33.812147,-84.356111
212190977,2021-08-07,Saturday,13:25:00,102,1,23H,Larceny Non Vehicle,Vine City,L,33.758049,-84.402768
212191011,2021-08-06,Friday,19:15:00,612,6,240,Auto Theft,East Atlanta,W,33.738256,-84.336263
212191054,2021-08-07,Saturday,12:00:00,405,4,220,Burglary,Florida Heights,I,33.748936,-84.459447
212191069,2021-08-07,Saturday,01:00:00,208,2,23G,Larceny From Vehicle,Buckhead Forest,B,33.840635,-84.378818
212191097,2021-08-07,Saturday,12:00:00,602,6,23H,Larceny Non Vehicle,Poncey-Highland,N,33.771707,-84.363413
212191120,2021-08-07,Saturday,14:53:00,103,1,23F,Larceny From Vehicle,Blandtown,D,33.795733,-84.425595
212191132,2021-08-07,Saturday,14:00:00,101,1,120,Robbery,Atlanta University Center,T,33.742275,-84.413797
212191146,2021-08-07,Saturday,14:45:00,204,2,240,Auto Theft,Underwood Hills,D,33.804157,-84.427578
212191150,2021-08-07,Saturday,15:28:00,613,6,240,Auto Theft,Piedmont Heights,F,33.795936,-84.371011
212191209,2021-08-07,Saturday,15:53:00,410,4,13A,Agg Assault,Campbellton Road,R,33.70421,-84.464812
212191246,2021-08-07,Saturday,11:07:00,207,2,23F,Larceny From Vehicle,NA,E,33.80999,-84.395848
212191286,2021-08-07,Saturday,16:32:00,409,4,23C,Larceny Non Vehicle,Adams Park,R,33.721774,-84.464368
212191343,2021-08-06,Friday,19:10:00,210,2,23F,Larceny From Vehicle,Pine Hills,B,33.826849,-84.357162
212191383,2021-08-07,Saturday,18:45:00,611,6,23C,Larceny Non Vehicle,East Lake,O,33.739843,-84.31149
212191385,2021-08-07,Saturday,17:32:00,412,4,220,Burglary,Ashley Courts,P,33.717412,-84.522624
212191415,2021-08-07,Saturday,17:45:00,103,1,240,Auto Theft,Blandtown,D,33.788682,-84.42207
212191459,2021-08-07,Saturday,16:00:00,604,6,23F,Larceny From Vehicle,Old Fourth Ward,M,33.7543,-84.36654
212191475,2021-08-07,Saturday,18:26:00,614,6,23F,Larceny From Vehicle,Midtown,E,33.779855,-84.367635
212191509,2021-08-07,Saturday,18:52:00,101,1,240,Auto Theft,The Villages at Castleberry Hill,T,33.746466,-84.406626
212191513,2021-08-07,Saturday,16:59:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.78559,-84.385084
212191520,2021-08-07,Saturday,15:15:00,501,5,23F,Larceny From Vehicle,Atlantic Station,E,33.793192,-84.39929
212191549,2021-08-07,Saturday,17:30:00,604,6,23H,Larceny Non Vehicle,Old Fourth Ward,M,33.754519,-84.371835
212191598,2021-08-07,Saturday,20:59:00,410,4,240,Auto Theft,Campbellton Road,R,33.704414,-84.45486
212191615,2021-08-07,Saturday,19:00:00,501,5,23F,Larceny From Vehicle,Home Park,E,33.78285,-84.411277
212191642,2021-08-07,Saturday,20:02:00,507,5,23H,Larceny Non Vehicle,Castleberry Hill,M,33.748623,-84.400207
212191690,2021-08-07,Saturday,17:45:00,103,1,23F,Larceny From Vehicle,Blandtown,D,33.789481,-84.428219
212191761,2021-08-07,Saturday,20:40:00,205,2,23D,Larceny Non Vehicle,NA,C,33.813447,-84.39283
212191792,2021-08-06,Friday,09:00:00,112,1,23H,Larceny Non Vehicle,Collier Heights,I,33.77246,-84.475678
212191800,2021-08-07,Saturday,21:10:00,201,2,23F,Larceny From Vehicle,NA,C,33.820367,-84.451845
212191865,2021-08-07,Saturday,03:00:00,103,1,23F,Larceny From Vehicle,Blandtown,D,33.789494,-84.428187
212191878,2021-08-07,Saturday,22:19:00,408,4,13A,Agg Assault,Oakland City,S,33.715742,-84.430275
212191904,2021-08-07,Saturday,22:30:00,206,2,09A,Homicide,South Tuxedo Park,B,33.8422,-84.379288
212191906,2021-08-07,Saturday,22:24:00,104,1,240,Auto Theft,Mozley Park,K,33.750888,-84.443459
212191907,2021-08-07,Saturday,01:44:00,503,5,23H,Larceny Non Vehicle,Midtown,E,33.785869,-84.384887
212191915,2021-08-07,Saturday,16:00:00,103,1,23F,Larceny From Vehicle,Blandtown,D,33.786599,-84.414447
212191917,2021-08-07,Saturday,22:38:00,610,6,23H,Larceny Non Vehicle,Kirkwood,O,33.748165,-84.334543
212191978,2021-08-07,Saturday,23:06:00,108,1,13A,Agg Assault,Dixie Hills,J,33.757552,-84.462407
212192011,2021-08-07,Saturday,20:30:00,504,5,240,Auto Theft,Marietta Street Artery,E,33.777145,-84.40788
212192023,2021-08-07,Saturday,23:00:00,311,3,220,Burglary,Hammond Park,X,33.679217,-84.40605
212192024,2021-08-07,Saturday,23:26:00,506,5,13A,Agg Assault,English Avenue,L,33.764099,-84.412811
212192058,2021-08-07,Saturday,23:48:00,602,6,120,Robbery,Inman Park,N,33.765297,-84.349781
212192066,2021-08-07,Saturday,23:53:00,103,1,23C,Larceny Non Vehicle,Riverside,D,33.811495,-84.475766
212200006,2021-08-07,Saturday,23:00:00,101,1,23F,Larceny From Vehicle,Atlanta University Center,T,33.754554,-84.417107
212200049,2021-08-08,Sunday,00:31:00,112,1,13A,Agg Assault,Collier Heights,I,33.775602,-84.479719
212200080,2021-08-08,Sunday,00:46:00,604,6,23C,Larceny Non Vehicle,Sweet Auburn,M,33.74955,-84.378223
212200087,2021-08-08,Sunday,00:50:00,503,5,23H,Larceny Non Vehicle,Midtown,E,33.78059,-84.37942
212200116,2021-08-08,Sunday,01:04:00,601,6,23F,Larceny From Vehicle,Virginia Highland,F,33.774769,-84.364079
212200168,2021-08-07,Saturday,23:00:00,403,4,220,Burglary,Oakland City,S,33.721132,-84.426735
212200238,2021-08-07,Saturday,23:00:00,508,5,240,Auto Theft,Downtown,M,33.763353,-84.387039
212200242,2021-08-08,Sunday,02:15:00,113,1,220,Burglary,Carey Park,G,33.788956,-84.472883
212200283,2021-08-08,Sunday,03:00:00,207,2,13A,Agg Assault,Berkeley Park,D,33.792894,-84.408209
212200288,2021-08-07,Saturday,18:19:00,511,5,23F,Larceny From Vehicle,Downtown,M,33.751783,-84.390989
212200334,2021-08-08,Sunday,03:10:00,504,5,23F,Larceny From Vehicle,Downtown,M,33.764979,-84.395069
212200338,2021-08-08,Sunday,03:35:00,601,6,13A,Agg Assault,Virginia Highland,F,33.774465,-84.364238
212200340,2021-08-08,Sunday,03:29:00,509,5,240,Auto Theft,Downtown,M,33.760199,-84.385539
212200360,2021-08-08,Sunday,03:51:00,104,1,13A,Agg Assault,Ashview Heights,T,33.751987,-84.419278
212200364,2021-08-08,Sunday,03:53:00,604,6,13A,Agg Assault,Sweet Auburn,M,33.754679,-84.374674
212200441,2021-08-08,Sunday,03:30:00,506,5,23G,Larceny From Vehicle,English Avenue,L,33.765498,-84.415721
212200469,2021-08-08,Sunday,06:06:00,209,2,23F,Larceny From Vehicle,Brookhaven,B,33.856774,-84.351068
212200506,2021-08-08,Sunday,00:00:00,501,5,23F,Larceny From Vehicle,Home Park,E,33.7854,-84.400462
212200541,2021-08-08,Sunday,03:26:00,402,4,23F,Larceny From Vehicle,West End,T,33.737428,-84.427873
212200585,2021-08-08,Sunday,03:20:00,404,4,23F,Larceny From Vehicle,Westview,T,33.741672,-84.438436
212200609,2021-08-03,Tuesday,01:40:00,605,6,240,Auto Theft,Grant Park,W,33.739712,-84.375958
212200620,2021-08-07,Saturday,20:00:00,208,2,23F,Larceny From Vehicle,North Buckhead,B,33.849219,-84.370767
212200633,2021-08-08,Sunday,08:30:00,604,6,23F,Larceny From Vehicle,Sweet Auburn,M,33.755758,-84.376473
212200642,2021-08-08,Sunday,12:53:00,505,5,23F,Larceny From Vehicle,Midtown,E,33.7727,-84.3843
212200645,2021-08-08,Sunday,00:00:00,405,4,220,Burglary,Florida Heights,I,33.751552,-84.464481
212200728,2021-08-07,Saturday,18:00:00,508,5,240,Auto Theft,Downtown,M,33.76402,-84.39035
212200742,2021-08-07,Saturday,13:00:00,210,2,23F,Larceny From Vehicle,Buckhead Heights,B,33.849346,-84.355735
212200754,2021-08-07,Saturday,21:00:00,612,6,23D,Larceny Non Vehicle,East Atlanta,W,33.742245,-84.332438
212200773,2021-08-07,Saturday,08:00:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.76152,-84.386715
212200876,2021-08-08,Sunday,13:59:00,510,5,240,Auto Theft,Downtown,M,33.751676,-84.381982
212200903,2021-08-08,Sunday,13:30:00,210,2,23C,Larceny Non Vehicle,Lenox,B,33.84676,-84.362119
212200913,2021-08-08,Sunday,00:00:00,207,2,240,Auto Theft,Loring Heights,E,33.79546,-84.398559
212200945,2021-08-06,Friday,00:00:00,211,2,23F,Larceny From Vehicle,Lindbergh/Morosgo,B,33.818687,-84.366222
